"REF_DATE","GEO","DGUID","Fuel type","Supply and demand characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Ontario","2016A000235","Steam","Total industrial","Terajoules","283","units","0","v54278286","8.8.31","3466","","","","0"
"2017","Ontario","2016A000235","Steam","Total industrial","Terajoules","283","units","0","v54278286","8.8.31","3808","","","","0"
"2018","Ontario","2016A000235","Steam","Total industrial","Terajoules","283","units","0","v54278286","8.8.31","5058","","","","0"
"2019","Ontario","2016A000235","Steam","Total industrial","Terajoules","283","units","0","v54278286","8.8.31","1993","","","","0"
"2020","Ontario","2016A000235","Steam","Total industrial","Terajoules","283","units","0","v54278286","8.8.31","1854","","","","0"
"2015","Ontario","2016A000235","Steam","Agriculture, fishing, hunting and trapping","Terajoules","283","units","0","v54278287","8.8.43","3","","","","0"
"2016","Ontario","2016A000235","Steam","Agriculture, fishing, hunting and trapping","Terajoules","283","units","0","v54278287","8.8.43","1","","","","0"
"2017","Ontario","2016A000235","Steam","Agriculture, fishing, hunting and trapping","Terajoules","283","units","0","v54278287","8.8.43","1","","","","0"
"2018","Ontario","2016A000235","Steam","Agriculture, fishing, hunting and trapping","Terajoules","283","units","0","v54278287","8.8.43","0","","","","0"
"2019","Ontario","2016A000235","Steam","Agriculture, fishing, hunting and trapping","Terajoules","283","units","0","v54278287","8.8.43","0","","","","0"
"2020","Ontario","2016A000235","Steam","Agriculture, fishing, hunting and trapping","Terajoules","283","units","0","v54278287","8.8.43","0","","","","0"
"2015","Ontario","2016A000235","Steam","Residential","Terajoules","283","units","0","v54278288","8.8.44","0","","","","0"
"2016","Ontario","2016A000235","Steam","Residential","Terajoules","283","units","0","v54278288","8.8.44","0","","","","0"
"2017","Ontario","2016A000235","Steam","Residential","Terajoules","283","units","0","v54278288","8.8.44","0","","","","0"
"2018","Ontario","2016A000235","Steam","Residential","Terajoules","283","units","0","v54278288","8.8.44","0","","","","0"
"2019","Ontario","2016A000235","Steam","Residential","Terajoules","283","units","0","v54278288","8.8.44","0","","","","0"
"2020","Ontario","2016A000235","Steam","Residential","Terajoules","283","units","0","v54278288","8.8.44","0","","","","0"
"2015","Ontario","2016A000235","Steam","Public administration","Terajoules","283","units","0","v54278289","8.8.45","","x","","","0"
"2016","Ontario","2016A000235","Steam","Public administration","Terajoules","283","units","0","v54278289","8.8.45","","x","","","0"
"2017","Ontario","2016A000235","Steam","Public administration","Terajoules","283","units","0","v54278289","8.8.45","0","","","","0"
"2018","Ontario","2016A000235","Steam","Public administration","Terajoules","283","units","0","v54278289","8.8.45","0","","","","0"
"2019","Ontario","2016A000235","Steam","Public administration","Terajoules","283","units","0","v54278289","8.8.45","0","","","","0"
"2020","Ontario","2016A000235","Steam","Public administration","Terajoules","283","units","0","v54278289","8.8.45","0","","","","0"
"2015","Ontario","2016A000235","Steam","Commercial and other institutional","Terajoules","283","units","0","v54278290","8.8.46","2260","","","","0"
"2016","Ontario","2016A000235","Steam","Commercial and other institutional","Terajoules","283","units","0","v54278290","8.8.46","1954","","","","0"
"2017","Ontario","2016A000235","Steam","Commercial and other institutional","Terajoules","283","units","0","v54278290","8.8.46","1444","","","","0"
"2018","Ontario","2016A000235","Steam","Commercial and other institutional","Terajoules","283","units","0","v54278290","8.8.46","1304","","","","0"
"2019","Ontario","2016A000235","Steam","Commercial and other institutional","Terajoules","283","units","0","v54278290","8.8.46","292","","","","0"
"2020","Ontario","2016A000235","Steam","Commercial and other institutional","Terajoules","283","units","0","v54278290","8.8.46","425","","","","0"
"2015","Ontario","2016A000235","Steam","Statistical difference","Terajoules","283","units","0","v62306625","8.8.47","0","","","","0"
"2016","Ontario","2016A000235","Steam","Statistical difference","Terajoules","283","units","0","v62306625","8.8.47","0","","","","0"
"2017","Ontario","2016A000235","Steam","Statistical difference","Terajoules","283","units","0","v62306625","8.8.47","0","","","","0"
"2018","Ontario","2016A000235","Steam","Statistical difference","Terajoules","283","units","0","v62306625","8.8.47","15","","","","0"
"2019","Ontario","2016A000235","Steam","Statistical difference","Terajoules","283","units","0","v62306625","8.8.47","0","","","","0"
"2020","Ontario","2016A000235","Steam","Statistical difference","Terajoules","283","units","0","v62306625","8.8.47","0","","","","0"
"2015","Ontario","2016A000235","Coke","Energy use, final demand","Terajoules","283","units","0","v54277800","8.10.18","72003","","","","0"
"2016","Ontario","2016A000235","Coke","Energy use, final demand","Terajoules","283","units","0","v54277800","8.10.18","80371","","","","0"
"2017","Ontario","2016A000235","Coke","Energy use, final demand","Terajoules","283","units","0","v54277800","8.10.18","81737","","","","0"
"2018","Ontario","2016A000235","Coke","Energy use, final demand","Terajoules","283","units","0","v54277800","8.10.18","84159","","","","0"
"2019","Ontario","2016A000235","Coke","Energy use, final demand","Terajoules","283","units","0","v54277800","8.10.18","76760","","","","0"
"2020","Ontario","2016A000235","Coke","Energy use, final demand","Terajoules","283","units","0","v54277800","8.10.18","64271","","","","0"
"2015","Ontario","2016A000235","Coke","Total industrial","Terajoules","283","units","0","v54277807","8.10.31","72003","","","","0"
"2016","Ontario","2016A000235","Coke","Total industrial","Terajoules","283","units","0","v54277807","8.10.31","80371","","","","0"
"2017","Ontario","2016A000235","Coke","Total industrial","Terajoules","283","units","0","v54277807","8.10.31","81737","","","","0"
"2018","Ontario","2016A000235","Coke","Total industrial","Terajoules","283","units","0","v54277807","8.10.31","84159","","","","0"
"2019","Ontario","2016A000235","Coke","Total industrial","Terajoules","283","units","0","v54277807","8.10.31","76760","","","","0"
"2020","Ontario","2016A000235","Coke","Total industrial","Terajoules","283","units","0","v54277807","8.10.31","64271","","","","0"
"2015","Ontario","2016A000235","Coke","Statistical difference","Terajoules","283","units","0","v62306600","8.10.47","","x","","","0"
"2016","Ontario","2016A000235","Coke","Statistical difference","Terajoules","283","units","0","v62306600","8.10.47","","x","","","0"
"2017","Ontario","2016A000235","Coke","Statistical difference","Terajoules","283","units","0","v62306600","8.10.47","","x","","","0"
"2018","Ontario","2016A000235","Coke","Statistical difference","Terajoules","283","units","0","v62306600","8.10.47","614","","","","0"
"2019","Ontario","2016A000235","Coke","Statistical difference","Terajoules","283","units","0","v62306600","8.10.47","5591","","","","0"
"2020","Ontario","2016A000235","Coke","Statistical difference","Terajoules","283","units","0","v62306600","8.10.47","5176","","","","0"
"2015","Ontario","2016A000235","Coke oven gas","Energy use, final demand","Terajoules","283","units","0","v54277814","8.11.18","21181","","","","0"
"2016","Ontario","2016A000235","Coke oven gas","Energy use, final demand","Terajoules","283","units","0","v54277814","8.11.18","19994","","","","0"
"2017","Ontario","2016A000235","Coke oven gas","Energy use, final demand","Terajoules","283","units","0","v54277814","8.11.18","19744","","","","0"
"2018","Ontario","2016A000235","Coke oven gas","Energy use, final demand","Terajoules","283","units","0","v54277814","8.11.18","23235","","","","0"
"2019","Ontario","2016A000235","Coke oven gas","Energy use, final demand","Terajoules","283","units","0","v54277814","8.11.18","22119","","","","0"
"2020","Ontario","2016A000235","Coke oven gas","Energy use, final demand","Terajoules","283","units","0","v54277814","8.11.18","21035","","","","0"
"2015","Ontario","2016A000235","Coke oven gas","Total industrial","Terajoules","283","units","0","v54277817","8.11.31","21181","","","","0"
"2016","Ontario","2016A000235","Coke oven gas","Total industrial","Terajoules","283","units","0","v54277817","8.11.31","19994","","","","0"
"2017","Ontario","2016A000235","Coke oven gas","Total industrial","Terajoules","283","units","0","v54277817","8.11.31","19744","","","","0"
"2018","Ontario","2016A000235","Coke oven gas","Total industrial","Terajoules","283","units","0","v54277817","8.11.31","23235","","","","0"
"2019","Ontario","2016A000235","Coke oven gas","Total industrial","Terajoules","283","units","0","v54277817","8.11.31","22119","","","","0"
"2020","Ontario","2016A000235","Coke oven gas","Total industrial","Terajoules","283","units","0","v54277817","8.11.31","21035","","","","0"
"2015","Ontario","2016A000235","Total refined petroleum products","Energy use, final demand","Terajoules","283","units","0","v54277829","8.14.18","978625","","","","0"
"2016","Ontario","2016A000235","Total refined petroleum products","Energy use, final demand","Terajoules","283","units","0","v54277829","8.14.18","971061","","","","0"
"2017","Ontario","2016A000235","Total refined petroleum products","Energy use, final demand","Terajoules","283","units","0","v54277829","8.14.18","994201","","","","0"
"2018","Ontario","2016A000235","Total refined petroleum products","Energy use, final demand","Terajoules","283","units","0","v54277829","8.14.18","1031142","","","","0"
"2019","Ontario","2016A000235","Total refined petroleum products","Energy use, final demand","Terajoules","283","units","0","v54277829","8.14.18","1039183","","","","0"
"2020","Ontario","2016A000235","Total refined petroleum products","Energy use, final demand","Terajoules","283","units","0","v54277829","8.14.18","836725","","","","0"
"2015","Ontario","2016A000235","Total refined petroleum products","Total industrial","Terajoules","283","units","0","v54277843","8.14.31","68215","","","","0"
"2016","Ontario","2016A000235","Total refined petroleum products","Total industrial","Terajoules","283","units","0","v54277843","8.14.31","68263","","","","0"
"2017","Ontario","2016A000235","Total refined petroleum products","Total industrial","Terajoules","283","units","0","v54277843","8.14.31","69428","","","","0"
"2018","Ontario","2016A000235","Total refined petroleum products","Total industrial","Terajoules","283","units","0","v54277843","8.14.31","65986","","","","0"
"2019","Ontario","2016A000235","Total refined petroleum products","Total industrial","Terajoules","283","units","0","v54277843","8.14.31","68296","","","","0"
"2020","Ontario","2016A000235","Total refined petroleum products","Total industrial","Terajoules","283","units","0","v54277843","8.14.31","59027","","","","0"
"2015","Ontario","2016A000235","Total refined petroleum products","Total transportation","Terajoules","283","units","0","v54277855","8.14.42","841599","","","","0"
"2016","Ontario","2016A000235","Total refined petroleum products","Total transportation","Terajoules","283","units","0","v54277855","8.14.42","834153","","","","0"
"2017","Ontario","2016A000235","Total refined petroleum products","Total transportation","Terajoules","283","units","0","v54277855","8.14.42","851665","","","","0"
"2018","Ontario","2016A000235","Total refined petroleum products","Total transportation","Terajoules","283","units","0","v54277855","8.14.42","880826","","","","0"
"2019","Ontario","2016A000235","Total refined petroleum products","Total transportation","Terajoules","283","units","0","v54277855","8.14.42","890354","","","","0"
"2020","Ontario","2016A000235","Total refined petroleum products","Total transportation","Terajoules","283","units","0","v54277855","8.14.42","705444","","","","0"
